created_at,tweet
2015-12-23 16:44:39 UTC,$AMZN yup
2015-12-31 18:17:32 UTC,"$MNKD longs, why isn&#39;t there someone out there to just buy all of these cheap shares?  If this had such great blockbuster potential? Explain"
2015-12-15 19:33:37 UTC,"@cybercash28 True, but at fraction of what they once were. Look at $AGN &amp; $pfe, $icpt potential deal, $prgo fallout. These will get cheaper"
2015-12-01 14:38:53 UTC,$FEYE BUY byZacks http://stks.co/f3XIN
2015-12-03 14:15:59 UTC,$FEYE IMPORTANT NEWS !!!  &quot;VTech hires Mandiant to secure systems after cyber attack&quot; - http://stks.co/s3GVk
2015-12-30 05:18:23 UTC,$BABA
2015-12-22 10:15:12 UTC,$ADXS insider purchase: http://stks.co/h3egS
2015-12-14 16:08:09 UTC,"$SPHS people edgy, normal, i missed jazz from .92 to 150$. Not gonna do that here.just dont watch😁 for now"
2015-12-01 19:20:24 UTC,$RXII Going to hear Samcyprone P2 trial on warts soon!
2015-12-08 04:28:47 UTC,$DDD going to buy tomorrow
2015-12-01 22:39:29 UTC,$LOCO has an interesting chart
2015-12-02 19:53:27 UTC,$VUZI hod
2015-12-02 19:55:27 UTC,$VUZI trending
2015-12-07 15:31:51 UTC,$IWM holding up better than $SPY for now
2015-12-11 16:12:47 UTC,$TNA has support at $62 and $63
2015-12-16 17:18:33 UTC,$ACOR great BO and follow through
2015-12-16 18:43:57 UTC,$SCTY wants more
2015-12-17 15:44:30 UTC,$IWM could not hold that 114.40.
2015-12-18 16:00:02 UTC,$ACOR again today. Green
2015-12-22 16:42:41 UTC,$msft nhod
2015-12-23 16:20:39 UTC,$DDD weekly sweepers
2015-12-14 21:02:02 UTC,$NVDA nice closing print. Call buyers in weeklies
2015-12-11 13:44:35 UTC,@Lastsong @Stocktok @H2O @stocktok @ICE820 @Ciao $MSTX $CBAY $ATNM $CRBP $SYN $AVXL earning reactions over yet? Lets go!
2015-12-21 10:43:21 UTC,$ATNM  $CNAT  $SYN  $MSTX  $NAVB  $CBAY $AVXL CTIX CRBP and $AVXL :-)
2015-12-06 00:44:26 UTC,"$WGBS sorry Biotechpro - I come here to share and learn new info, your constant pumping has gotten to annoying. Ur Blocked - Bye=Bye"
2015-12-17 14:25:54 UTC,$WGBS Yes MS was arrested....Lil terd Hopper that he is....bet he wet his pants.
2015-12-01 00:45:33 UTC,Free chart of the day is $DJIA $YM_F  Check it out here: tradingchannels.uk/chart-of-the-day
2015-12-02 17:43:56 UTC,GOLD hit last support standing just now $XAUUSD $GC_F $GDX $GLD
2015-12-02 22:39:30 UTC,14 charts for members and 2 free charts here: tradingchannels.uk/chart-of-the-day $EURUSD $ES_F
2015-12-03 13:04:14 UTC,Finally $EURUSD $USDX
2015-12-06 13:37:52 UTC,15 charts for member and a free Silver chart here http://stks.co/i3ZFx $XAGUSD $SI_F
2015-12-20 11:31:20 UTC,Where is Natgas going? $NG_F $UGAZ $DGAZ (needs free membership) http://stks.co/s3MQB
2015-12-27 00:27:53 UTC,See what&#39;s next for gold and oil (needs free membership) http://stks.co/i3frH $CL_F $GC_F
2015-12-30 23:54:33 UTC,What we are looking at on Natgas and Oil. (needs free membership) http://stks.co/u0hV $cl_f $ng_f $dgaz $ugaz
2015-12-31 10:41:04 UTC,One of yesterday&#39;s free charts $NG_F $UGAZ $DGAZ
2015-12-04 17:08:34 UTC,$MEIP so we are $0.17 away from the 52week low... What was this stuff about zero debt and good news etc? Better start showing me something.
2015-12-07 16:21:04 UTC,$MEIP oh yay!!!! Wait never mind.
2015-12-10 15:15:17 UTC,$BAC is killing my blood pressure 🤔
2015-12-29 16:59:29 UTC,$BAC fed&#39;s rate hike was a joke. We might go over $18 in 2059
2015-12-14 18:16:32 UTC,$RGSE ..from Friday...with a current stock price of .65...looking good! On the way to filling that gap.
2015-12-18 19:51:33 UTC,$RGSE ...gotta love it...any day was today.
2015-12-08 21:14:43 UTC,$SWHC is grinding back up.
2015-12-01 00:31:34 UTC,$TKAI when is the last time the company reported anything positive??  They have something really big or just could care less about the sp
2015-12-02 14:22:10 UTC,$CSIQ $ASTI gets a 500k contract and skyrockets $CSIQ gets a $275 million deal and doesn&#39;t move. Hopefully it&#39;s day will come.
2015-12-17 20:51:48 UTC,$HEB did Martin Shkreli had fingers in it??? What&#39;s happening?
2015-12-16 04:54:12 UTC,$SCTY $SEDG $RUN http://stks.co/p3LNs
2015-12-23 15:34:09 UTC,$SFL $MCUR $ETR $ZBRA $COF $WCC  $JEC $HRG $AEL $LKQ $MTW $EVHC $OSK do u mean &quot;buy&quot;? 12 of 17 are +1-3%. Sell ZBRA with this chart?
2015-12-02 19:58:35 UTC,$FNMA WTF WTF...............
2015-12-03 16:39:03 UTC,$NBG not trading
2015-12-15 20:28:37 UTC,$FNMA WHAT HAPPEN TO THE BILL... IS THAT PASS?
2015-12-17 13:07:34 UTC,$FNMA should we change at all the $ &quot;JUSTICE FOR ALL&quot;  TO  &quot;JUSTICE NOT FOR ALL &quot;
2015-12-30 16:57:23 UTC,$FNMA BIG VOLUME
2015-12-03 20:37:52 UTC,$AVP what just happened
2015-12-07 16:39:10 UTC,$AVP buy buy buy
2015-12-08 20:29:13 UTC,$MNKD buying at 1.35
2015-12-02 17:13:43 UTC,$AMRN I think we chew the ask at 2.11 - seems like order moved down from 2.12.  Then we go to 2.19 ;-)
2015-12-03 18:12:22 UTC,"$AMRN 12,995"
2015-12-08 16:45:30 UTC,$AMRN selling pressure high
2015-12-09 19:47:47 UTC,$AMRN yep.  Second one came in...  Lol.  1.4mm shares exchange hands... Price goes up .01.  Walk down explained
2015-12-10 15:23:13 UTC,@CJswinning he&#39;s talking about potential addition to Nasdaq biotech index based on market cap being back over $200mm $AMRN
2015-12-23 15:15:14 UTC,$CSTM first of all there&#39;s no &quot;we&quot;.   Second of all... Scoreboard
2015-12-02 17:26:37 UTC,"$FIT I like that momentum is building up and consolidating, but still in a downtrend on technicals. Definitely watching for a long though."
2015-12-08 13:29:01 UTC,$PIRS Man am I glad I held yesterday. Hope it can run.
2015-12-09 03:31:29 UTC,Newcrest Mining&#39;s correlation to $GDX says a bottom is here or close.  COT reports are also bullish for $GLD.
2015-12-16 02:01:42 UTC,$VIX bottomed in summer 2014.  $VXX vs $XIV the endless battle continues.  Which ones does a reverse split next?
2015-12-22 23:14:27 UTC,$VXV and $VIX ratio is in danger territory for markets.  $SPX $VXX
2015-12-30 15:05:22 UTC,Some of my long-term $VXX charts reflect potential big decline coming up similar to what happened after January 2015.
2015-12-28 14:47:36 UTC,"$NVDA 

Doesn&#39;t know which way to run.  😡"
2015-12-28 14:54:17 UTC,"@christ1c 

At least $ESLT is doing well but not like DIS."
2015-12-29 16:20:12 UTC,$SD Do you think it&#39;s better to go to OTC than reverse split? I&#39;m not so sure. Opinions?
2015-12-02 19:41:13 UTC,"@WuTed a couple of yrs ago ppl thought I worked for Soros. Rest assured that I did not.

Just trading in my underwear, having a coke
$HART"
2015-12-03 20:12:36 UTC,$CHK reminds me of the movie FUN WITH DICK AND JANE
2015-12-03 20:21:29 UTC,$INTX got out in time but will be back
2015-12-03 21:51:04 UTC,"$CHK stop blaming funds, shorts and calling for the SEC to investigate.

$CHK has massive enron-like acct problems"
2015-12-04 04:33:38 UTC,$CETX might I say say that I agree. Courtesy of AmericanBulls
2015-12-08 16:55:25 UTC,"SHOULD be a little higher right now. But so many people want out. Also common stock is not that important to $CHK

Good luck"
2015-12-24 15:03:00 UTC,"$HK you can thank Mgmt.

Might be under $1 after R/S

Dumbasses"
2015-12-17 17:39:35 UTC,$ITCI Crude down everyday yet scams like this co are worth over 1B$
2015-12-21 18:41:30 UTC,$SZYM Shorts covering?
2015-12-11 15:12:12 UTC,$SN what a comeback!!!  Look at yersterday action...something´s going on
2015-12-29 23:54:20 UTC,$CMRX Think it may be well above $12 by then.  Def not good news yesterday but don&#39;t believe the stock deserved an 80% hair cut.
2015-12-18 23:35:41 UTC,@StoneFoxCapital Why? It&#39;s a sign drilling business is bad. $ATW spending money on something that is not making them any money.
2015-12-29 23:02:38 UTC,$BAC should repurchase $MER-P next. It has higher coupon value (7.375% than the ones being repurchased in this announcement)
2015-12-03 19:38:46 UTC,$INCY $BLUE entered small lots in both near the lows. Believe will do a wash or better by close
2015-12-04 15:20:58 UTC,"$DJIA $SPX $IBB positive 4 now, trading mostly on Long side $BLUE $INCY $ULTA also watching $KBIO 4 quickies"
2015-12-04 20:55:49 UTC,$IBB $BLUE did not dare 2 short
2015-12-07 14:37:55 UTC,$BLUE what a dive. Learned hard way in past not to keep most of high risk small caps specially biotechs over night
2015-12-07 15:09:38 UTC,$BLUE now entered 54.41
2015-12-14 16:23:08 UTC,$DJIA $IWM $IBB still hesitating to shorts when clear direction
2015-12-16 16:58:22 UTC,"$DJIA $SPX $IBB $IWM careful shorting now, interest hike (likely) may lift most stock?"
2015-12-22 20:16:18 UTC,"$DJIA $SPX working with $IBB &amp; Solar was useless 4 me today, action was somewhere else"
2015-12-01 12:58:21 UTC,Plug Power Inc $PLUG Receives Consensus Rating of “Buy” from Analysts http://stks.co/i3XXR via @RatingsNetwork
2015-12-01 16:07:11 UTC,Chesapeake Energy - Enough Is Enough http://stks.co/f3XLN $CHK
2015-12-01 20:07:41 UTC,Rackspace Upgraded; Cloud Support Strategy Jelling? http://stks.co/a2vQG #IBDNews via @IBDinvestors  $RAX $AMZN $MSFT $GOOGL
2015-12-02 14:53:15 UTC,Gogo Inc: Setting Up A Possible Resistance Breakout Trade - http://stks.co/h3XqF $GOGO
2015-12-03 12:56:16 UTC,$6B in new bonds expected from McDonald&amp;#x27;s http://stks.co/g3Xsb $MCD
2015-12-03 13:30:13 UTC,Allscripts Healthcare Solutions Inc $MDRX Given Buy Rating at Canaccord Genuity http://stks.co/p3GrT via @RatingsNetwork
2015-12-03 14:12:15 UTC,"G Walter Loewenbaum II Buys 30,000 Shares of 3D Systems Co. $DDD Stock http://stks.co/p3Gsh via @RatingsNetwork"
2015-12-03 14:26:50 UTC,"Apple Supplier Avago, Palo Alto Networks PTs Raised http://stks.co/i3YPP #IBDNews via @IBDinvestors  $AAPL $AVGO $PANW $CAB $SWKS $COST"
2015-12-03 19:20:29 UTC,"&#39;Battle Of Titans&#39;: Apple Supplier Avago, Intel Clash http://stks.co/r3H3K #IBDNews via @IBDinvestors  $AAPL $AVGO $INTC $QRVO $BRCM"
2015-12-04 17:17:22 UTC,Ambarella erases post-earnings losses; Street looks beyond GoPro http://stks.co/s3H1c $AMBA
2015-12-04 17:47:50 UTC,A Closer Look At McDonald&amp;#x27;s Double-Digit Yield-On-Cost http://stks.co/j3Yl8 $JNJ $KO $PG $MCD
2015-12-04 18:12:26 UTC,"Baidu Embraces Amazon, Jettisons Music http://stks.co/c2whY $AMZN $BIDU"
2015-12-07 13:12:45 UTC,Fast Money Picks For December 7 $DXGE $GLNG $NFLX  http://stks.co/i3ZRc via @benzinga
2015-12-07 14:11:21 UTC,Bank Of America: A By-The-Numbers Performance Analysis http://stks.co/h3ZHk $VFH $KBWB $KBWR $C $JPM $WFC $HBAN $PNC $USB $BHLB $BHBK
2015-12-16 21:08:51 UTC,http://stks.co/i3dI3 Remains Solid 2016 Investment http://stks.co/i3dI4 #IBDNews via @IBDinvestors  $AMZN $WMT $TGT $PYPL $GOOGL $MSFT
2015-12-17 14:15:16 UTC,Bank Of America: The Interest Rate Party Is Just Getting Started http://stks.co/d30w2 $BAC
2015-12-17 16:08:55 UTC,Alcoa Signs Boeing Supply Contracts Valued at More Than $2.5 Billion $AA $BA
2015-12-17 17:20:53 UTC,Bank of America ($BAC) Stock: Jim Cramer&#39;s Favorite Bank Holding http://stks.co/i3ddD via @TheStreet
2015-12-18 13:47:32 UTC,5 Key Takeaways From Delta Air Lines&amp;#x27; Investor Day http://stks.co/j3doR $AAL $UAL $DAL
2015-12-18 13:49:53 UTC,Apple: Strategy Behind Retailers Discounting Apple Watch And iPad http://stks.co/s3M08 $BBY $TGT $WMT $AMZN $M $KSS $SHLD $CAB $FIT
2015-12-21 12:07:24 UTC,Amazon Is Squeezing UPS Out http://stks.co/g3e15 $AMZN $UPS
2015-12-22 11:06:17 UTC,Amazon Is Growing Like A Weed - Why Not Cash In On REIT Landlords In 2016? http://stks.co/a32Al $CONE $COR $DFT $DLR $DRE $EGP $EQIX
2015-12-23 11:56:47 UTC,"Dwarfs Of The Dow, Part III: United Technologies http://stks.co/c32cV $BA $CAT $TRV $UNH $WSO $UTX"
2015-12-23 13:21:24 UTC,MGM Resorts International $MGM Given Average Rating of “Buy” by Brokerages http://stks.co/g3emG via @RatingsNetwork 12/22/15
2015-12-24 16:59:17 UTC,Who Are The Real Warm Weather Winners? http://stks.co/b32y6 $AA $AAP $ANF $AZO $CMG $COLM $HD $LOW $MLM $NKE $PLAY $SBUX $SIX $TOL $WM
2015-12-28 14:22:00 UTC,"Price Targets Raised On Amazon, Nike And Alphabet http://stks.co/g3fa4 #IBDNews via @IBDinvestors  $AMZN $NKE $GOOGL $AL $F $DISCA"
2015-12-28 14:53:43 UTC,New Year Earnings To Watch For $BBBY $KBH $MON  http://stks.co/s3O4m via @benzinga
2015-12-02 14:53:13 UTC,$CVX Possible H&amp;S at resistance?  $XLE
2015-12-02 15:53:23 UTC,$XLE Analyst upgrades in a # of energy names calling a bottom. Bottoms usually form when analyst&#39;s get bearish not bullish. This time diff?
2015-12-03 23:27:31 UTC,$EURUSD 50% retrace from the mid-Oct. break in 1 day. More upside to come...no idea.
2015-12-04 15:22:00 UTC,$EURUSD Shorts covered imo. Going long?
2015-12-04 15:49:17 UTC,$EURUSD Thinking like a trader... Not implying this will happen.
2015-12-07 16:23:40 UTC,$KO All in did $KO investment in $GMCR cover development cost of cold cups? 1 year and paid for? $DIA
2015-12-08 14:53:17 UTC,$SPY Market feels like &quot;Get me out ahead of #FED decision&quot;. $DIA $IWM $QQQ
2015-12-10 16:27:06 UTC,$XLE A number of stocks up 3-4% in spite of oil staying flat. Won&#39;t make the Co&#39;s more money just because the stock is up.
2015-12-10 17:11:16 UTC,$CXO No position yet. If price jams straight up to 110 or so might be a good entry point short. $XLE
2015-12-11 18:02:07 UTC,$SPY Bearish up 8.7% and market neutral well above long-term average. Hike may be priced in. http://stks.co/b2yt9 $QQQ $DIA $IWM
2015-12-14 15:12:27 UTC,$SPY The drop in oil (gas prices) will free up spending. $RTH $QQQ $IWM
2015-12-15 19:51:12 UTC,$CXO Looking to short at descending trend line.This stock likes to run. $XLE
2015-12-16 22:28:37 UTC,$DXY When Gundlach works overtime talking down the USDollar I can only wonder if his portfolio shows distress with a strong $DX_F #CNBC
2015-12-17 15:15:38 UTC,$CXO Just takes one to finally throw in the towel. $XLE
2015-12-17 17:36:01 UTC,$TSO As world leaders move society away from fossil fuels (climate change) how long till they force refiners to pay for cleaning up sites?
2015-12-18 16:00:56 UTC,$SPY If everyone is bearish(short) we need more shorts to get the market to go lower. http://stks.co/g3dX8 $DIA $QQQ $IWM
2015-12-21 17:04:08 UTC,$CL_F Azerbaijan broke the peg...Saudi next? #Brent would drop...below #WTI? $TSO $VLO refiners lose spread?  $CVX $XOM $GC_F $USO
2015-12-23 14:54:54 UTC,$CL_F #Brent now trades lower than #WTI...why would anyone buy #WTI???? $XLE $USO
2015-12-30 15:46:07 UTC,$GC_F Oil and Gold fairly well correlated. Oil trading at 2008 lows..putting gold at $700 if the two were closer to parity. $GLD $GDX $SPY
2015-12-11 17:26:58 UTC,"$SFXE Man, don&#39;t tease us.  Haven&#39;t we suffered enough, already?"
2015-12-28 01:47:34 UTC,"$sfxe True. It&#39;s the restructuring of debt that was important, not Barton."
2015-12-07 06:07:27 UTC,$DRWI this will dip back to either .13-.14 w/in two days in which we should buy to avg down or ppl use it as entry position.
2015-12-07 06:57:18 UTC,$NTN also has the potential of crossing it&#39;s 5 day moving average at .17
2015-12-08 12:30:05 UTC,$TEVA
2015-12-23 21:09:51 UTC,$WGBS bullish for a pop in the morning
2015-12-28 17:16:50 UTC,$AVXL it&#39;s a red day and EOY profit taking relax.
2015-12-23 19:46:38 UTC,$CHK Go baby go!
2015-12-07 17:41:00 UTC,$GERN The only way this turd hits $10 is with a 1-2 split.
2015-12-01 13:08:37 UTC,$TICK $fit lol at this pet rock one day your gonna wake up and the price wil be $0.0002 #otc
2015-12-04 03:50:57 UTC,$Oil that $40 dbl bottom
2015-12-04 13:11:41 UTC,@options2015 luckily i dont trade on worthless companies like $twtr and $fit
2015-12-08 13:48:59 UTC,"$spy $SLV $gld hard to believe $slv was over $40 at one time, thats the new markets unfortunately boom and bust..."
2015-12-10 21:34:46 UTC,$OIL $uso crude will settle in the 20s once the volume dries up could stay there for years! check $slv as an example
2015-12-12 01:58:14 UTC,@Bullwhocares well the thing about $fb is its one big online circle jerk with advertisers $fit relies on actual consumers
2015-12-12 22:50:19 UTC,couple of dogs for the next recession #becareful $TWTR $fit $fb $f $SHLD $c $p $KING $GPRO $ANGI $CMG
2015-12-04 17:34:18 UTC,$XON added more $xon on flush. Good recovery.
2015-12-11 20:22:05 UTC,"$XON this would be an excellent time to buy, for all you in the fence."
2015-12-18 18:11:32 UTC,$BAC This is not a sell off. The stock is following the market down &amp; there are no buyers. Look at the volume. VERY LOW. Shorts got lucky.
2015-12-08 22:32:29 UTC,$EXXI -1.9 vs -1.2 expectation. Hopefully we can get a production drop otherwise Oil is probably headed lower
2015-12-09 18:13:29 UTC,"$EXXI We feel very good with where we are here, we know who controls the bonds and we know what we’re up to here. So I think overtime you’ll"
2015-12-16 18:37:20 UTC,$EXXI Basically the export ban being lifted will do nothing &amp; means nothing. It is uneconomical right now to export. http://stks.co/f3cyK
2015-12-17 12:21:50 UTC,$EXXI Crude Oil Still Searching For A Bottom As Record Inventories Threaten Storage Capacity $USO http://stks.co/d30sE
2015-12-09 15:22:02 UTC,$FSNN Oh c&#39;mon--doesn&#39;t take a Harvard grad to know that--good luck calling the top...
2015-12-09 18:56:40 UTC,$FSNN waving that magic wand
2015-12-10 14:40:36 UTC,$WGBS has lost its mojo--I use to love trading this pig...
2015-12-10 14:51:24 UTC,$LIVE haahahah
2015-12-21 16:50:02 UTC,$OCRX now 30%
